2554,423059
2554,423465
2554,45370
2554,458137
2554,465531
2554,83150
2554,8517
2554,85525
2563,184502
2581,48448
2586,386050
2588,307699
2592,317436
26,422050
2601,452778
2610,417322
2611,456844
2611,469583
262,191066
262,269621
2620,290328
2620,313926
2620,428989
2620,69979
2620,77514
2628,445642
2646,368096
2646,370580
2653,50579
2671,349217
2673,396701
2673,423000
2673,69807
2675,40531
2675,63766
2675,64800
2675,79482
2675,87825
2675,94143
2675,9664
2685,299238
2685,416584
2685,437672
2685,83954
2685,98081
2686,470992
2690,166618
2690,262407
2690,327795
2691,400080
2719,449028
2742,54926
2745,294698
2759,217215
2759,394048
2773,329851
2776,2491
2776,4794
2776,59864
2776,61316
2776,64192
2776,74754
2777,4402
2777,47581
2777,57594
280,370824
280,86757
2802,402687
2802,4419
2806,408456
281,181989
281,186034
281,343052
281,355288
281,361716
281,438755
281,59829
2812,172193
2812,265544
2812,439201
2812,66949
2826,368620
2837,26968
2837,29685
2837,444833
284,296481
2845,90257
2864,24469
2889,467569
2892,69495
2892,77854
29,225933
29,258404
29,371679
29,68838
29,85494
2901,384325
2906,323603
2907,354106
2927,59325
2935,383952
2936,330522
2936,6805
2938,332473
2938,350922
2938,42481
2938,55755
2938,89445
2943,236736
2964,443083
2974,59480
2974,89043
2979,312386
298,381634
2985,267280
2994,60714
2997,397418
2998,326039
2999,254388
2999,390648
301,47984
3011,434411
3024,357955
3024,420266
3024,460282
3024,49574
3024,5229
3024,95689
304,372908
3040,75521
3044,433609
3048,315194
305,34594
3065,148844
3065,364162
3065,370773
3065,42607
3065,436330
3065,55663
3065,95266
3068,163775
3068,447679
3071,59432
3074,410893
3076,230537
308,323392
3083,457795
3085,382991
3085,431741
3098,370218
3098,450847
3101,365184
3105,313690
3105,94245
3120,464974
314,348379
3144,330236
3157,393284
3160,23516
3168,174576
317,67041
3170,226741
3170,299538
3170,404959
3170,9712
3175,416135
3176,170048
3176,266397
3176,320813
3196,58129
32,366200
3203,30180
3214,59748
3214,97667
3222,441893
3232,400814
3237,267824
3237,371713
3240,281913
3240,335828
3240,419544
3240,468713
3240,8063
3257,232156
3257,241269
3257,328368
3257,351597
3261,421465
3268,14013
3268,182694
3268,224455
3268,273965
3268,35143
3268,407632
3271,298808
3285,375760
3285,406323
3294,403029
3301,189891
3313,240437
3313,447473
3319,213125
3319,406424
3319,437455
3326,458978
3329,67358
3352,179357
3352,4160
3353,397422
3354,17730
3354,261982
3380,220972
3380,270557
3380,379992
3380,59213
3380,62237
3382,187654
3382,389174
3382,446247
3382,99535
3385,299645
3407,319308
3407,370405
3407,413615
3407,87165
3407,89429
3409,377361
3421,32818
3422,325755
3422,373066
3424,315306
3424,325696
3424,387893
3424,436695
3430,242056
3430,30415
3430,456879
3430,77231
344,62930
3441,174801
3442,76684
345,405052
345,70361
3451,396137
3454,255518
346,441446
3465,320342
3469,136258
3469,328093
3474,84522
3485,364743
3485,81327
3487,426130
3496,221172
3496,34507
3496,370933
3496,372219
3496,424745
3496,438981
3496,64401
35,191056
35,355041
3501,348609
3506,173205
3506,262630
3506,449024
352,70576
352,8598
3529,220660
3529,275316
3529,379743
3529,75252
3537,392664
3537,461473
3540,347469
3543,447338
3543,838
3561,278922
3561,453656
3577,258688
3577,447147
3594,247827
3595,175313
3595,412839
3595,85150
3600,306180
3602,421041
3603,286961
3603,306837
3603,309963
3603,346559
3603,460501
3603,73042
3605,61022
3611,347690
3618,53415
3632,203996
3632,465057
3637,413922
3657,73779
3657,87815
3664,397177
3678,312725
3682,372310
3683,190886
3689,64151
3692,63184
3696,180156
3696,421237
3696,423190
3696,430248
3696,64351
370,93213
3700,421678
3703,338815
3704,444874
3705,264843
3705,52773
371,1363
371,459470
371,62071
3718,7077
3721,204645
3721,240839
3721,280207
3721,441019
3721,72107
3721,72781
3727,321976
3735,226294
3737,163803
3737,293770
3737,294593
3737,316942
3737,3460
3738,411092
3738,435559
3738,67538
374,401
3743,461214
3748,209858
3753,340084
3753,449618
3753,87424
3762,425425
3764,51840
3767,460976
377,439697
377,68401
3779,318788
3779,392530
3784,469048
3799,221239
3799,46464
3801,25123
3801,392850
3801,450286
3816,175920
3816,202958
3816,24175
3816,269934
3816,27550
3816,351909
3816,366655
3816,404435
3816,407714
3816,442754
3816,468149
3818,198007
3835,292288
3843,96606
3850,161431
3854,328769
3854,330973
3860,29738
3860,328191
3866,59569
387,322116
387,409925
3870,66635
3876,383189
3877,68316
3886,262012
3888,44953
3895,368042
3896,222288
3896,97673
3905,341700
3907,266814
3907,305563
3909,441380
3909,88089
3910,37002
3914,9524
3923,144527
3923,379797
3925,282965
3932,49297
3937,204737
3938,419849
3980,299375
3980,424143
3983,412162
3999,80680
3999,83123
402,50944
408,47436
41,127975
417,275728
417,338507
417,389974
433,307909
439,412926
440,204169
440,213826
440,221710
440,256552
440,409892
440,94610
445,353678
452,202221
459,425435
464,322813
466,418193
466,460221
466,61422
466,7144
470,356491
470,76242
472,338998
484,38344
487,235590
487,241385
487,378202
487,47292
487,59436
487,72849
487,88594
496,421711
502,386556
504,266442
509,344870
511,300557
511,96798
526,372687
527,143270
527,216875
527,25738
527,406787
534,162215
534,172654
534,231918
534,300022
534,318198
534,38387
534,423841
534,445974
534,450162
534,46444
534,53190
543,260213
543,339788
543,468315
556,310592
556,428515
560,394420
562,367206
567,223285
567,263795
567,335675
567,376820
567,67032
567,67543
574,345201
580,288831
580,53724
580,77745
602,346834
609,151152
615,447298
63,21581
63,46542
630,254691
635,156458
641,204902
644,388213
667,51898
669,263543
673,433959
678,81238
684,393131
69,289840
694,34776
708,322953
709,258986
714,381705
728,355082
734,436685
74,49193
742,22017
742,362843
742,43119
742,436376
742,470155
742,91262
767,360198
772,16467
772,171113
772,200651
772,221361
772,222495
772,239798
772,249413
772,259180
772,269076
772,32434
772,327707
772,342808
772,357870
772,368392
772,375177
772,380009
772,38382
772,388568
772,392658
772,396698
772,403759
772,410763
772,413785
772,416776
772,425851
772,427172
772,433477
772,443111
772,451419
772,454198
772,468740
772,471462
772,48098
772,53818
772,5479
772,73053
772,73533
772,84343
772,84848
772,89637
772,98034
776,214305
782,470187
787,271045
787,72699
791,439819
792,17385
792,187258
792,20553
792,208015
792,228993
792,254028
792,257621
792,293824
792,305489
792,327424
792,330547
792,334102
792,415702
792,438457
792,465400
792,58143
792,63084
792,67731
805,228881
808,72522
808,76727
809,242705
809,250881
809,329711
809,404095
809,4518
809,71663
809,78270
818,38258
830,208892
830,291359
830,392990
830,423353
830,427683
830,455615
841,461156
845,456180
847,194853
850,274192
853,86523
856,300314
857,196890
857,406505
857,454035
857,455397
857,71716
876,211205
890,391619
891,23310
891,431663
891,75777
9,81391
908,155337
908,288531
908,433348
908,54338
908,56485
91,240694
91,281349
91,285988
91,291470
91,317142
91,386220
91,404207
91,414284
91,446117
91,47260
91,48393
91,70804
91,71406
91,72500
91,82850
910,53843
912,369172
912,54862
912,63308
912,98012
920,145013
927,345143
929,386627
931,150216
931,158273
931,322337
931,58864
931,84419
956,386152
966,414050
976,6350
981,409883
981,461111
985,333170
985,52402
993,193854
998,243172
