213181,1299
213180,2124
213182,2974
296875,1114
213189,3452
75881,3929
461509,2049
461506,1970
461507,2611
461504,2339
461503,1779
461500,2923
120629,1737
296879,1446
154841,3446
120621,593
120620,580
120627,3202
120626,1375
120625,1056
120624,2379
318073,1230
261040,3374
158280,1837
158281,1898
261045,280
261044,3945
261047,3682
261046,2814
261049,148
318079,345
241314,1572
241313,1323
241311,1136
324727,705
89235,3157
89231,972
32751,533
216986,2997
5869,2124
5868,3157
54592,543
5865,1503
5864,1105
129860,1350
5863,3452
5862,2197
129866,3105
414049,3163
414048,1479
129864,35
414043,2611
414040,2869
235676,1077
199968,3866
305512,2339
240996,2049
305510,2063
305511,2078
305514,2787
121970,2162
121971,1363
305518,2339
121973,1799
240994,3380
121976,972
422257,1837
415439,580
153106,1947
192056,3076
20869,1212
422252,3098
153102,1063
153103,2558
20864,3055
250814,1172
20866,2690
20861,1489
20860,270
422259,3767
20862,2805
148427,2078
2237,3277
260318,3232
260319,1271
260317,158
260315,2953
260313,1044
148429,487
148428,1431
300043,1070
300042,2611
39997,1773
300045,1445
292980,1572
300048,487
292984,1142
161805,532
323154,1378
161807,109
323152,845
423698,667
161808,1780
323159,1114
469991,3040
469990,2961
469992,1172
469995,2717
427156,3032
469997,3018
469996,3973
350890,2934
427159,1768
427158,1593
162579,2829
162578,2742
350897,1611
350896,2611
300990,2072
198178,2422
198179,2554
292450,2450
198176,1968
198177,972
198172,998
198173,1323
176188,1038
190789,2911
176181,2489
190782,118
190781,2121
176182,1570
190787,278
190786,1177
190785,1698
295068,1456
295065,1947
295066,742
295067,1230
295063,1611
29359,1772
152277,2070
152276,511
152271,3603
368138,3764
112951,615
368135,2798
368134,1850
29353,1974
152279,1946
368130,3696
443973,2936
443970,999
426200,2210
426201,2959
288183,3828
426205,628
426207,1230
426208,3593
426209,2334
187717,1495
187710,2037
187711,164
187713,3268
157734,487
157732,2897
157730,1114
157739,2850
157738,3417
264560,1570
264563,2367
264562,645
264565,1611
111629,3394
264567,3407
264569,2538
264568,1389
398690,2367
450476,1246
263039,927
263036,931
263037,355
263035,1212
263033,68
263030,466
412463,1633
412462,3836
412467,1925
412466,783
447412,2611
192922,162
447414,3701
447415,459
192926,3746
79724,1212
169496,1175
79726,2605
79727,3877
169493,936
169492,162
58552,1167
58551,3452
58557,1422
169499,1447
28404,2339
432353,3407
267209,84
267208,3198
267201,742
92837,1212
267202,1842
267205,3764
267207,2339
235317,3214
125169,890
197255,6
11661,3250
13057,931
237527,2426
151191,3417
151190,3923
151193,2125
151199,1422
151198,35
23716,3211
23717,1077
23712,2021
23713,1445
23710,3973
23711,3160
59205,3076
413731,3692
59207,1504
59206,35
59201,393
59200,635
59203,2678
413737,3721
413738,615
413739,1389
59209,3721
59208,2176
275900,2339
266556,490
266557,387
266554,396
425163,1245
425164,2554
266553,3113
425166,2339
425167,2611
425168,981
266558,3525
266559,2464
39295,847
209158,2186
115920,3696
115924,2065
115926,2776
115927,3065
196125,2339
115929,493
196127,3065
196126,1246
196121,1773
107916,560
107917,3076
107915,2173
107910,222
32755,1160
297038,1611
297035,1897
297031,377
297032,1749
55873,3038
55870,1160
55871,526
55877,3779
55874,2795
178498,2230
295895,1760
295897,3683
227905,3417
227902,3799
227903,3844
295893,742
295892,3809
332891,2847
368969,93
332894,396
332899,3799
368963,394
368965,1138
342066,1212
62925,276
342062,3319
342060,99
62922,981
162440,3380
342068,2355
371272,2888
64379,2738
344885,3065
344884,1537
344883,2367
344881,1046
153278,3485
344888,2851
303581,1359
260207,3876
127233,390
260200,1773
418928,1646
215026,3198
418925,1230
99387,2936
418920,1149
418922,941
466236,3380
462947,3196
408313,3850
408316,1056
408317,1031
408315,3363
232221,402
145792,476
186247,2120
470990,1145
470997,3262
167421,638
232227,245
232226,3980
232228,2223
470998,3371
186249,547
186248,2554
64376,3032
18569,1611
18568,2444
463273,3120
323823,3407
18560,242
18565,1504
464643,2290
38600,119
38601,1346
38602,2339
38603,3285
38604,1297
38605,2047
38607,1160
343448,1611
37637,2465
202521,652
345755,3682
202523,791
345750,839
202524,2761
345752,346
202529,3417
202528,2390
145791,1297
298845,2920
346227,1177
346226,2777
423801,1114
346223,923
346222,3570
420710,981
414655,3158
194505,998
420713,998
398807,3487
83389,1212
83388,1231
83385,1724
83382,3764
83380,621
269676,2339
168956,426
168951,1751
460734,2696
269670,2372
269671,2121
420717,1572
168959,3232
233173,3646
233170,2675
306764,2851
456195,772
456194,3065
456192,908
456190,2049
195768,3856
456199,1724
456198,3065
195769,3063
414653,1464
306760,2618
423802,567
380854,703
39559,827
31767,3866
31760,1572
31761,2934
31762,1570
77938,355
298566,1202
77936,3703
77934,3160
77933,278
298563,1359
39555,2228
77930,481
414650,2677
380851,487
183596,1441
183594,3979
382262,3615
183592,3240
183593,1070
183590,1937
173344,109
173345,3313
173341,559
183598,487
173343,1363
133872,2339
133873,3250
133870,1313
303496,2927
383790,3380
27612,5
435502,1539
435501,1903
435500,838
435507,103
383794,2047
435504,2227
435509,1289
435508,1389
457244,2847
273668,2319
457240,3938
457243,3442
273662,2675
273663,222
273660,3932
273661,3327
273667,1208
273664,3617
273665,3395
342835,3980
342836,2237
327469,2489
342830,1273
317868,1698
342832,2321
342833,1077
317865,1129
327463,3767
327460,857
317861,2130
342839,2974
22572,402
53785,3488
97930,1780
314982,408
129239,1811
314985,2611
287513,3065
287512,567
287511,2786
287510,2690
172439,1038
172438,2995
86269,3877
86268,3308
172435,3856
4768,103
97936,1363
172431,487
172430,227
172433,2155
172432,1617
396823,2997
396820,2675
396826,1611
396824,2062
396825,3823
452993,1129
396828,1835
452994,1312
366693,1000
366690,3565
366691,1615
381185,2852
366698,2776
301403,1249
170491,1812
170493,1350
170492,345
163334,466
177148,3170
177149,692
174686,2023
177142,3253
177143,487
174687,640
177144,3696
404781,162
388678,768
404783,103
404782,1048
244509,3237
404787,911
174689,3076
404789,2235
404788,2830
244507,1835
244506,2038
244501,2554
244500,3909
244503,162
450734,1504
450737,2007
450736,3595
450730,3397
450733,3603
450732,1114
450739,749
241487,1355
241486,459
241485,989
266249,396
241483,3285
241480,1022
56634,1572
379582,3076
379583,1079
379580,2290
379581,2038
379586,1754
379587,394
240352,2570
163338,3854
379589,3285
240358,385
439507,3010
439506,3822
248161,3478
248160,3696
248167,576
248166,2078
340785,1661
248169,2339
439509,3519
140463,3877
266241,2136
286644,809
366285,2581
22578,1281
140464,2298
286649,1592
140468,32
236667,3055
185874,3683
340782,3024
205212,3683
205213,1793
205211,546
270508,1688
454127,2379
454121,3774
320159,3217
454123,1299
320157,459
270503,1431
270501,3696
454128,3700
176097,1955
392671,3895
392670,3743
392676,2611
392674,3617
328700,2570
328701,3799
328707,772
328705,1281
176430,1579
176433,1788
54836,1970
176434,1645
176437,1243
176439,2851
283979,3065
408625,1246
54830,1856
122935,487
122934,2166
122937,3452
122939,1180
122938,1567
97624,1030
8545,1074
445024,3076
375746,297
268854,1312
141730,1114
141733,3202
141734,3774
141735,909
141736,396
243629,2869
243624,3430
243626,1346
243621,408
243620,3451
243623,1093
455655,3105
455657,3191
455656,2675
455651,481
455653,3204
426590,2776
426592,1350
455659,930
80857,1350
426596,123
80855,2136
416711,2554
416712,2290
416714,2243
391327,3767
416719,245
391329,1278
339129,1185
175169,3313
175166,2640
119045,3571
150081,3519
224055,2380
221810,1835
305898,2759
297985,242
305891,2611
305895,2352
305894,115
45966,3937
411299,2604
411298,3076
45963,3098
324709,1837
411294,3799
324705,1620
45969,1022
45968,857
411293,3152
324701,3152
111009,1107
111002,1767
111001,2974
111005,1240
110758,3824
361951,2583
118564,2581
395957,2773
118562,2598
395955,1070
395954,2290
361958,1677
361959,3214
395959,3180
66503,63
110755,1607
118568,3886
288686,1098
195116,1572
421069,3656
150736,3979
288685,21
421060,2038
4242,1735
421065,1464
421064,1129
50416,3163
218706,931
218707,3646
218705,1350
218702,1449
218703,3065
218700,2997
218701,1830
417446,3255
417447,1101
417444,2228
417442,1233
417440,2554
95719,3065
223201,3348
262274,1022
223200,1328
4243,3108
262279,845
124550,1073
311074,1793
311076,2259
223202,3418
311070,3529
311071,3751
195909,1044
319261,1193
319260,1092
319263,1075
471364,109
311078,2935
319264,1246
319267,2049
195901,580
354785,615
7776,1031
7775,1253
7774,615
150738,3913
7771,3170
357497,400
357490,3407
357491,293
357492,2422
357493,1230
413634,683
413637,3737
261144,3214
261147,2755
461074,3385
282483,396
282480,3738
282486,1823
282487,3883
282484,980
282485,14
52814,244
376118,3113
376114,3895
376115,2653
376117,3595
376113,1077
318137,3160
318134,459
97392,2581
318132,3793
97396,2611
97399,2339
318138,794
310305,1464
310304,1316
310307,976
415360,3893
310301,1115
64521,1611
158321,3772
158320,2339
158323,1077
310309,3923
158324,1909
158327,244
158326,2750
452387,1246
452384,1504
215819,3237
452381,2339
215815,2611
215814,3877
215817,1022
307632,1606
307634,3485
452388,472
452389,1361
82825,1098
381725,3407
153425,3905
82823,3264
82829,928
381727,3678
341611,2465
341617,396
381721,683
422718,1273
60907,2693
199103,560
199100,1328
199101,2398
349448,3646
26568,3656
414368,169
199105,1593
349444,3274
313397,433
199109,556
414362,976
349441,845
349442,120
191371,175
191370,1724
191373,1202
191372,850
191377,2240
191376,1688
191379,1229
191378,1812
428338,772
187607,684
98884,2161
294273,742
294270,1468
428339,1793
98880,3052
288091,2927
98882,1059
98883,3559
381729,998
190424,3595
50205,3235
190422,1114
98889,1070
190421,487
211248,2181
107895,3988
371464,1171
371466,3737
371460,400
371463,720
438213,940
90623,3704
90624,93
192489,3203
470603,1274
192485,1328
192482,2847
470606,2830
192480,3417
300367,2367
300364,3308
300365,2506
300363,2964
148382,1788
148383,3833
148380,646
148384,3232
300369,2971
159164,3237
15990,1563
289137,3065
289136,3750
427054,3065
427055,3173
427052,3762
469812,244
469813,3937
427972,2367
469819,1105
289138,3738
273793,1077
24353,1355
265555,2197
265552,1262
265551,63
172887,1763
66335,1142
265559,1611
264684,1788
211498,275
264687,119
264680,972
264681,873
264682,3407
264688,3595
264689,1724
302170,576
99757,1799
99756,1077
99754,2290
34851,1969
99751,2290
193998,2197
48012,1246
193995,1114
193994,845
193993,1672
48017,3157
193991,292
99758,684
345811,2933
381964,2611
381963,2854
216738,3157
381960,3240
57904,3791
29254,2358
57906,1611
423459,2411
57900,1837
381969,3013
381968,3485
471558,1449
471559,3682
78358,245
195138,481
78356,600
471551,1015
269304,390
78355,3730
195133,1947
277901,659
471556,1245
195130,162
169518,2287
398464,2847
109429,2943
109424,3905
109425,481
109426,3558
79082,1133
79085,2339
109421,949
109422,1556
169515,602
194423,2290
194420,1149
194426,2906
194427,2127
194424,1897
194425,1098
194429,1328
432999,3487
432998,345
151392,487
432991,792
432993,2228
432992,1328
432994,703
432997,3313
432996,2681
92885,3257
262540,368
138906,1185
105883,943
105880,1546
105881,3617
105886,3632
105887,1114
105885,1282
105888,910
383768,526
262543,3024
464594,3417
412346,3380
412347,998
412344,164
412345,2159
412343,1399
412340,809
383763,1705
338161,2897
338166,2933
412348,1922
350779,37
327869,2636
229970,3593
435079,109
435073,1114
435076,1316
435075,3105
299947,3638
299946,3327
299945,1447
299944,481
197197,3936
197196,3076
299940,2443
299948,1310
440673,459
440674,2760
296808,459
258527,1889
258524,2933
258525,1212
258522,3764
258523,2912
258521,1593
327703,2598
327701,3737
327706,674
327705,931
340326,2240
23692,2464
23691,3606
23690,2461
340322,1169
340323,3160
340320,2675
340321,2368
23698,1070
340328,32
340329,487
262546,3157
42735,3844
425689,3176
125005,3313
313984,3301
224943,3065
332915,1361
224947,790
332912,3407
224944,339
224948,845
319861,716
201225,3836
145051,101
145054,1611
145057,1925
425686,927
94342,526
93130,2611
448403,1363
448401,3442
448407,3063
448405,2372
448408,3567
55094,3157
194,998
197,3430
196,3422
191,806
193,3048
192,3476
450430,1160
450434,1105
450435,556
337243,85
337242,2506
450439,3385
337246,3257
337244,3250
190601,1719
242905,2527
293958,608
446459,845
295910,2367
295912,2938
140181,6
295914,3237
295915,2538
125001,3696
295918,2575
295919,735
166630,1392
166631,2812
166634,2812
242904,1955
144771,1572
91729,35
75282,602
446451,3407
446450,2227
223628,1024
223627,2997
188743,3295
223624,2315
223623,911
223620,2124
144779,3876
144778,2136
418883,1114
418881,3380
418880,2372
37410,2451
418886,756
418884,1346
84751,873
84750,3565
84752,1947
84759,1479
336111,2066
336114,2974
336117,304
204011,2009
204015,1570
204014,2759
204019,2611
204018,1467
271122,2339
271121,408
77493,3692
271126,742
271124,3917
437000,2813
437002,792
437003,2185
437006,2035
437007,3877
93765,1225
93767,2628
398320,1422
66594,393
311080,481
208642,2294
208643,2173
208640,394
208641,2465
208646,490
208647,1114
208644,3380
208645,345
208648,2959
208649,298
226970,1717
226971,1142
226972,2339
147025,3565
242806,1355
226975,3108
147020,845
226977,1328
226979,2298
242808,2405
242809,1230
147028,708
395535,1177
272470,405
272471,1077
272472,304
103014,2731
103011,2294
103010,3105
108194,998
103018,2756
326270,3854
456018,1061
326273,481
326274,2588
326276,857
326277,3718
326278,2166
326279,3385
456011,1837
456016,3946
456017,1022
456015,846
315970,103
315972,2611
315975,1780
433830,1129
315979,3979
87470,3737
87473,3108
87472,3422
87475,1350
87479,2889
6479,507
6478,2411
250380,3982
6470,402
6477,845
6476,459
6475,1388
6474,2136
171647,2339
171646,1958
171648,998
371834,2460
170510,74
170512,3894
371835,3417
170514,2480
170516,1429
170518,3311
170519,1175
371833,1312
61646,1724
27409,941
105637,3076
78024,1495
334531,3024
334532,2367
279589,1779
334535,1349
279584,1503
279581,1136
279582,1081
61640,674
303403,672
332715,651
186142,402
27407,3767
241728,2339
241729,2461
241722,1442
241724,1567
241725,1974
159313,1937
4045,3938
159311,3611
27212,1329
4040,972
159316,1399
4043,2121
249111,396
159319,2159
159318,2124
4048,99
249114,3407
438573,1022
438572,1724
276203,2339
276202,1305
276200,3877
276207,1022
276205,1793
452816,148
452817,103
276208,2266
452813,2910
452810,2934
452811,1203
323585,2071
323584,1449
323587,3507
323586,1898
323580,390
467288,2006
323589,1970
310222,720
467287,2664
310220,1063
310226,1256
310227,2938
310224,3230
310228,1864
393869,2299
393868,3683
393860,2707
393862,1350
393864,439
393867,3983
301211,857
67168,2598
467280,3037
68955,1637
301212,459
104133,3769
23827,1688
357208,2538
13327,1419
13320,3268
13321,1230
13323,1230
330902,678
345867,1565
90398,368
248647,3240
136648,3240
248640,3065
248641,1424
379421,628
379423,242
90394,3905
90396,38
248649,1234
362308,703
362309,3138
348127,3319
140343,1077
140341,3910
362300,2265
362301,800
362304,1136
375412,459
362306,560
140349,2628
66381,759
9827,3018
142533,2422
66385,1494
351435,3295
392737,2456
415345,3787
415344,3677
392732,3380
44714,1044
392730,2583
415340,1346
118884,1758
348128,1114
118886,3337
253029,2246
118880,2065
118881,3421
118882,556
118883,1554
126312,2325
308149,2071
264918,1773
264914,1349
264917,2776
264911,1475
264912,74
264913,678
129101,3407
129100,749
129102,2850
129105,3603
129104,791
129107,3249
129109,3682
65818,925
410441,1535
410440,2398
410444,3914
410448,293
14801,2210
14802,3578
14805,1303
418698,2888
418699,3938
14809,2554
418694,2049
418695,3308
418690,2469
418691,857
161691,1114
419129,262
161696,377
419126,1350
419125,3877
419124,1767
419122,2422
253839,735
419120,3040
367844,3157
367843,2339
367848,1246
178189,1697
178188,1203
288578,1835
288579,1572
288574,3268
178182,2140
178181,1264
288577,1485
288570,2367
426652,3682
426651,2161
437553,1646
416695,3578
416696,345
416690,1394
416691,2009
416693,1601
280382,3605
280380,1503
416699,1022
280385,1185
95278,115
95279,2920
402841,3407
95272,280
95275,1063
28054,1185
28055,2070
312208,1105
28051,3913
305918,221
29038,959
312202,408
312203,2554
305914,3697
305915,3308
28058,2759
28059,1447
312205,3452
411313,487
411314,2587
411315,3921
411319,1611
382906,278
382907,2230
382900,2236
382901,487
382902,2061
263738,845
350262,424
350260,981
350261,3065
464048,3040
350267,949
350264,685
350265,1114
464044,2690
464047,3241
464042,3846
464043,2122
291464,3999
395857,2280
395855,1212
395852,1929
291463,58
197969,1611
291469,3285
216515,3730
376782,1253
29034,3730
347969,2854
409743,115
445663,1835
244116,3417
297916,2038
348939,487
297917,3672
282529,1077
282528,2726
79666,1157
297914,3768
282521,811
282523,1238
282524,3382
282527,1185
282526,2505
220029,3881
220025,2557
220026,2321
220027,1077
220020,3886
220021,206
220023,2290
40647,3425
310994,1329
215990,526
266185,1909
266184,1328
340045,2611
266186,2776
467539,742
266180,388
266183,1930
467537,1203
266189,2888
467530,281
340049,1773
467532,1328
348212,248
348213,3980
348211,3567
348214,3971
425277,1114
163877,2181
163875,2614
163874,3380
296119,2046
163871,749
355373,2126
355377,1258
469598,1272
469595,1968
469597,459
469591,397
469593,2646
354020,2755
317958,3277
468248,3799
354023,2339
354024,3956
354027,395
354029,2048
441161,2312
409438,2009
297449,1890
210017,2290
300534,2611
297440,3617
409431,2290
297442,2959
409433,3463
409434,511
409435,3065
409436,3109
297447,2422
166341,3470
166346,3076
193651,2496
166344,109
193653,162
259107,1041
166348,2533
166349,1212
193658,262
259102,1587
259100,1379
116842,2426
116841,2933
116844,1905
380446,3478
227555,35
116848,556
227552,487
93867,3525
93865,1837
6812,2906
298556,1361
26754,1114
444466,109
93868,29
16428,504
16429,567
16424,3437
26751,3177
16427,298
335913,2086
16423,1724
356880,1724
356881,3670
356882,3157
356884,1642
356885,998
356886,2235
341793,344
356888,812
61940,2611
267923,1299
341798,787
341799,2943
61947,120
61946,2812
69724,2882
69727,1379
69721,749
69720,183
69723,2095
69722,1505
69729,1328
69728,1160
409153,3547
107789,1101
107788,1329
104574,580
107783,3764
107782,3061
107781,1494
107780,3052
107786,1724
107785,1544
267929,1363
297300,1077
223708,3076
223709,2451
297307,749
223706,2095
223700,807
49241,1473
49242,845
49243,2017
56977,346
56974,1572
56975,2847
56972,1389
50298,3303
104572,2927
288002,3905
56978,2627
56979,96
422491,735
90984,1114
422493,481
90986,129
422495,2787
192520,2738
422497,1185
90982,35
422498,3467
192529,3737
192528,3076
108632,1265
108633,1249
409158,1230
108636,2071
108634,99
24147,293
108638,1328
271496,198
271495,413
269730,1070
288009,3877
24142,1970
385950,3578
471928,2554
24140,3988
302741,982
471925,413
50297,1092
471924,3683
385955,2812
187414,2774
471921,3525
471920,1015
233035,3525
24149,2699
339111,1611
339110,673
339113,3816
115766,3905
339117,1973
115765,3152
48513,3034
222074,1837
115769,2072
399339,2817
331349,1570
32146,3577
331340,93
331343,3157
434261,3442
434260,2254
434263,402
434262,1913
330439,2851
330438,1212
48512,3696
434266,972
330434,297
131182,1379
330430,586
330433,1133
330432,3065
109582,1289
109581,1362
109580,2386
109587,1077
109586,3327
109585,927
166089,1313
109589,744
332499,2773
271327,391
332497,2159
332491,3380
332493,2963
449658,2434
441466,669
48510,1015
166086,3250
271326,2443
441462,394
441461,401
59958,2372
449650,3065
449652,3101
449653,1328
449656,666
449657,81
402084,1966
429140,487
429141,3637
429146,1820
429147,1456
429145,305
105929,3325
105921,2575
34756,3385
105925,487
105927,1768
338648,3
338649,3160
338647,3843
338644,2771
142738,103
338643,2339
33409,3675
446163,845
91834,873
446160,175
446167,1968
366244,3617
91830,3467
366246,2498
366249,2538
366248,2315
446169,3980
91838,2611
225939,3570
435138,1136
144208,1565
225931,1234
107219,227
435614,1386
48515,2777
144202,1958
225937,1328
144200,3617
273239,2417
273238,749
209647,3877
209646,1091
209640,3570
100254,1336
382844,2650
100256,3854
273232,3371
209649,3854
100251,2605
273236,3877
335148,3442
